id,sciName,mainCommonName,otherCommonNames,majorType,majorSubtype,order,family,subfamily,tribe,genus,specificEpithet,authoritySpeciesAuthor,authoritySpeciesYear,authoritySpeciesFullcitation,authoritySpeciesLink,holotypeVoucher,taxonomyNotes,taxonomyNotesCitation,biogeographicRealm,MSW3_matchtype,MSW3_sciName,extinct,domestic,flagged,newSppSinceMSW3,
1033,Crocidura_hispida,Andaman Spiny White-toothed Shrew,Andaman Spiny Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,hispida,Thomas,1913,,,,NA,NA,Indomalaya,sciname match,Crocidura_hispida,0,0,0,0,
1034,Crocidura_horsfieldii,Horsfield’s White-toothed Shrew,Horsfield’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,horsfieldii,Tomes,1856,,,,NA,NA,"Palearctic, Indomalaya",sciname match,Crocidura_horsfieldii,0,0,0,0,
1035,Crocidura_hutanis,Hutan White-toothed Shrew,Hutan Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,hutanis,Ruedi & Vogel,1995,,,,NA,NA,Indomalaya,sciname match,Crocidura_hutanis,0,0,0,0,
1036,Crocidura_indochinensis,Indochinese White-toothed Shrew,Indochinese Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,indochinensis,Robinson & Kloss,1922,,,,NA,NA,"Palearctic, Indomalaya",sciname match,Crocidura_indochinensis,0,0,0,0,
1037,Crocidura_jacksoni,Jackson’s White-toothed Shrew,Jackson’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,jacksoni,Thomas,1904,,,,NA,NA,Afrotropic,sciname match,Crocidura_jacksoni,0,0,0,0,
1038,Crocidura_jenkinsi,Jenkins’s White-toothed Shrew,Jenkin’s Andaman Spiny Shrew|Jenkin’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,jenkinsi,Chakraborty,1978,,,,NA,NA,Indomalaya,sciname match,Crocidura_jenkinsi,0,0,0,0,
1039,Crocidura_jouvenetae,Jouvenet’s White-toothed Shrew,Jouvenet’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,jouvenetae,Heim de Balsac,1958,,,MNHNMO-1981-490,NA,NA,Afrotropic,sciname match,Crocidura_jouvenetae,0,0,0,0,
1040,Crocidura_katinka,Katinka’s White-toothed Shrew,Katinka Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,katinka,Bate,1937,,,,NA,NA,Palearctic,sciname match,Crocidura_katinka,0,0,0,0,
1041,Crocidura_kegoensis,Ke Go White-toothed Shrew,Ke Go Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,kegoensis,"Lunde, Musser, & Ziegler",2004,,,,described in 2004,"Lunde, D. P., Musser, G. G., & Ziegler, T. (2004). Description of a new species of Crocidura (Soricomorpha: Soricidae, Crocidurinae) from Ke Go Nature Reserve, Vietnam. Mammal Study, 29(1), 27-36.",Indomalaya,unmatched,NA,0,0,0,1,
1042,Crocidura_kivuana,Kivu White-toothed Shrew,Kivu Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,kivuana,Heim de Balsac,1968,,,,NA,NA,Afrotropic,sciname match,Crocidura_kivuana,0,0,0,0,
1043,Crocidura_lamottei,Lamotte’s White-toothed Shrew,Lamotte’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,lamottei,Heim de Balsac,1968,,,MNHNMO-1981-1029,NA,NA,Afrotropic,sciname match,Crocidura_lamottei,0,0,0,0,
1044,Crocidura_lanosa,Kivu Long-haired White-toothed Shrew,Kivu Long-haired Shrew|Lemara Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,lanosa,Heim de Balsac,1968,,,,NA,NA,Afrotropic,sciname match,Crocidura_lanosa,0,0,0,0,
1045,Crocidura_lasiura,Ussuri White-toothed Shrew,Ussuri Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,lasiura,Dobson,1890,,,,NA,NA,Palearctic,sciname match,Crocidura_lasiura,0,0,0,0,
1046,Crocidura_latona,Latona’s White-toothed Shrew,Latona’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,latona,Hollister,1916,,,AMNHM-48610,NA,NA,Afrotropic,sciname match,Crocidura_latona,0,0,0,0,
1047,Crocidura_lea,Lesser Black-footed White-toothed Shrew,Sulawesi Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,lea,Miller & Hollister,1921,,,,NA,NA,Australasia/Oceania,sciname match,Crocidura_lea,0,0,0,0,
1048,Crocidura_lepidura,Sumatran Giant White-toothed Shrew,Sumatran Giant Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,lepidura,Lyon,1908,,,,NA,NA,Indomalaya,sciname match,Crocidura_lepidura,0,0,0,0,
1049,Crocidura_leucodon,Bicolored White-toothed Shrew,Bicolored Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,leucodon,Hermann,1780,,,,NA,NA,Palearctic,sciname match,Crocidura_leucodon,0,0,0,0,
1050,Crocidura_levicula,Sulawesi Tiny White-toothed Shrew,Celebes Shrew|Sulawesi Tiny Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,levicula,Miller & Hollister,1921,,,,NA,NA,Australasia/Oceania,sciname match,Crocidura_levicula,0,0,0,0,
1051,Crocidura_littoralis,Naked-tailed White-toothed Shrew,Butiaba Naked-tailed Shrew|Naked-tailed Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,littoralis,Meller,1910,,,,NA,NA,Afrotropic,sciname match,Crocidura_littoralis,0,0,0,0,
1052,Crocidura_longipes,Savanna White-toothed Swamp Shrew,Savanna Swamp Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,longipes,Hutterer & Happold,1983,,,,NA,NA,Afrotropic,sciname match,Crocidura_longipes,0,0,0,0,
1053,Crocidura_lucina,Lucina’s White-toothed Shrew,Lucina’s Shrew|Moorland Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,lucina,Dippenaar,1980,,,,NA,NA,Afrotropic,sciname match,Crocidura_lucina,0,0,0,0,
1054,Crocidura_ludia,Dramatic White-toothed Shrew,Ludia’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,ludia,Hollister,1916,,,,NA,NA,Afrotropic,sciname match,Crocidura_ludia,0,0,0,0,
1055,Crocidura_luna,Moonshine White-toothed Shrew,Greater Gray-brown Musk Shrew|Moonshine Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,luna,Dollman,1910,,,,NA,NA,Afrotropic,sciname match,Crocidura_luna,0,0,0,0,
1056,Crocidura_lusitania,Mauritanian White-toothed Shrew,Mauritanian Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,lusitania,Dollman,1915,,,,NA,NA,"Palearctic, Afrotropic",sciname match,Crocidura_lusitania,0,0,0,0,
1057,Crocidura_lwiroensis,Misotshi-Kabogo White-toothed Shrew,Kabogo Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,lwiroensis,Peterhans & Hutterer,2013,,,FMNH195181,NA,NA,Afrotropic,unmatched,NA,0,0,0,1,
1058,Crocidura_macarthuri,MacArthur’s White-toothed Shrew,Macarthur’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,macarthuri,St. Leger,1934,,,,NA,NA,Afrotropic,sciname match,Crocidura_macarthuri,0,0,0,0,
1059,Crocidura_macmillani,Macmillan’s White-toothed Shrew,Macmillan’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,macmillani,Dollman,1915,,,,NA,NA,Afrotropic,sciname match,Crocidura_macmillani,0,0,0,0,
1060,Crocidura_macowi,Nyiro White-toothed Shrew,Macow’s Shrew|Nyiro Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,macowi,Dollman,1915,,,,NA,NA,Afrotropic,sciname match,Crocidura_macowi,0,0,0,0,
1061,Crocidura_malayana,Malayan White-toothed Shrew,Malayan Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,malayana,Robinson & Kloss,1911,,,,NA,NA,Indomalaya,sciname match,Crocidura_malayana,0,0,0,0,
1062,Crocidura_manengubae,Manenguba White-toothed Shrew,Manenguba Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,manengubae,Hutterer,1982,,,ZFMK188769,NA,NA,Afrotropic,sciname match,Crocidura_manengubae,0,0,0,0,
1063,Crocidura_maquassiensis,Makwassie White-toothed Shrew,Makwassie Musk Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,maquassiensis,Roberts,1946,,,,NA,NA,Afrotropic,sciname match,Crocidura_maquassiensis,0,0,0,0,
1064,Crocidura_mariquensis,Swamp White-toothed Shrew,Swamp Musk Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,mariquensis,A. Smith,1844,,,,NA,NA,Afrotropic,sciname match,Crocidura_mariquensis,0,0,0,0,
1065,Crocidura_maurisca,Gracile White-toothed Shrew,Dark Shrew|Gracile Naked-tailed Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,maurisca,Thomas,1904,,,,NA,NA,Afrotropic,sciname match,Crocidura_maurisca,0,0,0,0,
1066,Crocidura_maxi,Javan White-toothed Shrew,Max’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,maxi,Sody,1936,,,RMNH.MAM.23992.a/b,NA,NA,"Australasia/Oceania, Indomalaya",sciname match,Crocidura_maxi,0,0,0,0,
1067,Crocidura_mdumai,Mduma’s White-toothed Shrew,Mduma’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,mdumai,"Stanley, Hutterer, Giarla, & Esselstyn",2015,,,FMNH211323,NA,NA,Afrotropic,unmatched,NA,0,0,0,1,
1068,Crocidura_mindorus,Mindoro White-toothed Shrew,Mindoro Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,mindorus,Miller,1910,,,,NA,NA,Indomalaya,sciname match,Crocidura_mindorus,0,0,0,0,
1069,Crocidura_miya,Sri Lankan White-toothed Shrew,Sri Lankan Long-tailed Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,miya,Phillips,1929,,,,NA,NA,Indomalaya,sciname match,Crocidura_miya,0,0,0,0,
1070,Crocidura_monax,Kilimanjaro White-toothed Shrew,Kilimanjaro Shrew|Rombo Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,monax,Thomas,1910,,,,NA,NA,Afrotropic,sciname match,Crocidura_monax,0,0,0,0,
1071,Crocidura_monticola,Sunda White-toothed Shrew,Javan White-toothed Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,monticola,Peters,1870,,,"RMNH.MAM.12723.a,b / RMNH.MAM.24663.a,b / ZMB137668",NA,NA,Indomalaya,sciname match,Crocidura_monticola,0,0,0,0,
1072,Crocidura_montis,Montane White-toothed Shrew,,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,montis,Thomas,1906,,,,NA,NA,Afrotropic,sciname match,Crocidura_montis,0,0,0,0,
1073,Crocidura_munissii,Munissi’s White-toothed Shrew,Munissi’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,munissii,"Stanley, Hutterer, Giarla, & Esselstyn",2015,,,FMNH158290,NA,NA,Afrotropic,unmatched,NA,0,0,0,1,
1074,Crocidura_muricauda,West African White-toothed Shrew,Mouse-tailed Shrew|West African Long-tailed Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,muricauda,Miller,1900,,,,NA,NA,Afrotropic,sciname match,Crocidura_muricauda,0,0,0,0,
1075,Crocidura_musseri,Mossy Forest White-toothed Shrew,Mossy Forest Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,musseri,Ruedi & Vogel,1995,,,,NA,NA,Australasia/Oceania,sciname match,Crocidura_musseri,0,0,0,0,
1076,Crocidura_mutesae,Ugandan White-toothed Shrew,Ugandan Musk Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,mutesae,Heller,1910,,,,NA,NA,Afrotropic,sciname match,Crocidura_mutesae,0,0,0,0,
1077,Crocidura_nana,Somali Dwarf White-toothed Shrew,Dwarf White-toothed Shrew|Somali Dwarf Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,nana,Dobson,1890,,,,NA,NA,Afrotropic,sciname match,Crocidura_nana,0,0,0,0,
1078,Crocidura_nanilla,Savanna Dwarf White-toothed Shrew,Tiny White-toothed Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,nanilla,Thomas,1909,,,,NA,NA,Afrotropic,sciname match,Crocidura_nanilla,0,0,0,0,
1079,Crocidura_neglecta,Neglected White-toothed Shrew,Sumatran White-toothed Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,neglecta,Jentink,1888,,,,NA,NA,Indomalaya,unmatched,NA,0,0,0,1,
1080,Crocidura_negligens,Peninsular White-toothed Shrew,Peninsular Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,negligens,Robinson & Kloss,1914,,,,NA,NA,Indomalaya,sciname match,Crocidura_negligens,0,0,0,0,
1081,Crocidura_negrina,Negros White-toothed Shrew,Negros Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,negrina,Rabor,1952,,,FMNH78445,NA,NA,Indomalaya,sciname match,Crocidura_negrina,0,0,0,0,
1082,Crocidura_newmarki,Newmark’s White-toothed Shrew,Newmark’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,newmarki,"Stanley, Hutterer, Giarla, & Esselstyn",2015,,,FMNH208439,NA,NA,Afrotropic,unmatched,NA,0,0,0,1,
1083,Crocidura_nicobarica,Nicobar White-toothed Shrew,Nicobar Shrew|Nicobar White-tailed Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,nicobarica,Miller,1902,,,,NA,NA,Indomalaya,sciname match,Crocidura_nicobarica,0,0,0,0,
1084,Crocidura_nigeriae,Nigerian White-toothed Shrew,Nigerian Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,nigeriae,Dollman,1915,,,,NA,NA,Afrotropic,sciname match,Crocidura_nigeriae,0,0,0,0,
1085,Crocidura_nigricans,Blackish White-toothed Shrew,Blackish Shrew|Black White-toothed Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,nigricans,Bocage,1889,,,,NA,NA,Afrotropic,sciname match,Crocidura_nigricans,0,0,0,0,
1086,Crocidura_nigripes,Black-footed White-toothed Shrew,Black-footed Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,nigripes,Miller & Hollister,1921,,,,NA,NA,Australasia/Oceania,sciname match,Crocidura_nigripes,0,0,0,0,
1087,Crocidura_nigrofusca,African Black White-toothed Shrew,African Black Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,nigrofusca,Matschie,1895,,,ZMB137669,NA,NA,Afrotropic,sciname match,Crocidura_nigrofusca,0,0,0,0,
1088,Crocidura_nimbae,Nimba White-toothed Shrew,Nimba Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,nimbae,Heim de Balsac,1956,,,MNHNMO-1981-492,NA,NA,Afrotropic,sciname match,Crocidura_nimbae,0,0,0,0,
1089,Crocidura_nimbasilvanus,Nimba Giant White-toothed Shrew,Nimba Giant Shrew|West African Giant Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,nimbasilvanus,Hutterer,2003,,,,NA,NA,Afrotropic,unmatched,NA,0,0,0,1,
1090,Crocidura_ninoyi,Sibuyan White-toothed Shrew,Sibuyan Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,ninoyi,Esselstyn & Goodman,2010,,,FMNH145686,NA,NA,Indomalaya,unmatched,NA,0,0,0,1,
1091,Crocidura_niobe,Niobe’s White-toothed Shrew,Niobe’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,niobe,Thomas,1906,,,,NA,NA,Afrotropic,sciname match,Crocidura_niobe,0,0,0,0,
1092,Crocidura_obscurior,West African Pygmy White-toothed Shrew,Obscure White-toothed Shrew|West African Pygmy Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,obscurior,Heim de Balsac,1958,,,,NA,NA,Afrotropic,sciname match,Crocidura_obscurior,0,0,0,0,
1093,Crocidura_olivieri,African Giant White-toothed Shrew,African Giant Shrew|Olivier’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,olivieri,Lesson,1827,,,SMNS187120 / ZMB137670,NA,NA,"Palearctic, Afrotropic",sciname match,Crocidura_olivieri,0,0,0,0,
1094,Crocidura_orientalis,Oriental White-toothed Shrew,Oriental Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,orientalis,Jentink,1890,,,"RMNH.MAM.12722.a,b",NA,NA,Indomalaya,sciname match,Crocidura_orientalis,0,0,0,0,
1095,Crocidura_orii,Greater Ryukyu White-toothed Shrew,Amami Shrew|Orii’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,orii,Kuroda,1924,,,,NA,NA,Palearctic,sciname match,Crocidura_orii,0,0,0,0,
1096,Crocidura_pachyura,North African White-toothed Shrew,Pantellerian Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,pachyura,Kuster,1835,,,,"renamed pachyura, used to be ichnusae","Amori, G., Hutterer, R., Kryštufek, B., Yigit, N., Mitsain, G. & Palomo, L.J. 2008. Crocidura pachyura. The IUCN Red List of Threatened Species 2008",Palearctic,manual,Crocidura_ichnusae,0,0,0,0,
1097,Crocidura_palawanensis,Palawan White-toothed Shrew,Palawan Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,palawanensis,Taylor,1934,,,AMNHM-241679,NA,NA,Indomalaya,sciname match,Crocidura_palawanensis,0,0,0,0,
1098,Crocidura_panayensis,Panay White-toothed Shrew,Panay Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,panayensis,Hutterer,2007,,,,NA,NA,Indomalaya,unmatched,NA,0,0,0,1,
1099,Crocidura_paradoxura,Sumatran Long-tailed White-toothed Shrew,Paradox Shrew|Sumatran Long-tailed Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,paradoxura,Dobson,1886,,,,NA,NA,Indomalaya,sciname match,Crocidura_paradoxura,0,0,0,0,
1100,Crocidura_parvipes,Small-footed White-toothed Shrew,Small-footed Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,parvipes,Osgood,1910,,,,NA,NA,Afrotropic,sciname match,Crocidura_parvipes,0,0,0,0,
1101,Crocidura_pasha,Sahelian Tiny White-toothed Shrew,Pasha Shrew|Sahelian Tiny Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,pasha,Dollman,1915,,,,NA,NA,Afrotropic,sciname match,Crocidura_pasha,0,0,0,0,
1102,Crocidura_pergrisea,Pale Gray White-toothed Shrew,Baltistan Shrew|Kashmir Rock Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,pergrisea,Miller,1913,,,,NA,NA,Palearctic,sciname match,Crocidura_pergrisea,0,0,0,0,
1103,Crocidura_phaeura,Guramba White-toothed Shrew,Guramba Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,phaeura,Osgood,1936,,,FMNH28266,NA,NA,Afrotropic,sciname match,Crocidura_phaeura,0,0,0,0,
1104,Crocidura_phanluongi,Phan Luong White-toothed Shrew,,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,phanluongi,"Jenkins, Abramov, Rozhnov, & Olsson",2010,,,,"spelling error, should be phanluongi, not phanloungi",NA,Indomalaya,unmatched,NA,0,0,0,1,
1105,Crocidura_phuquocensis,Phu Quoc White-toothed Shrew,,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,phuquocensis,"Abramov, Jenkins, Rozhnov, & Kalinin",2008,,,,NA,NA,Indomalaya,unmatched,NA,0,0,0,1,
1106,Crocidura_picea,Cameroon White-toothed Shrew,Assumbo Shrew|Pitch Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,picea,Sanderson,1940,,,,NA,NA,Afrotropic,sciname match,Crocidura_picea,0,0,0,0,
1107,Crocidura_pitmani,Pitman’s White-toothed Shrew,Pitman’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,pitmani,Barclay,1932,,,,NA,NA,Afrotropic,sciname match,Crocidura_pitmani,0,0,0,0,
1108,Crocidura_planiceps,Flat-headed White-toothed Shrew,Flat-headed Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,planiceps,Heller,1910,,,,NA,NA,Afrotropic,sciname match,Crocidura_planiceps,0,0,0,0,
1109,Crocidura_poensis,Fraser’s White-toothed Shrew,Fraser’s Shrew|Fraser’s Musk Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,poensis,Fraser,1843,,,ZMB137677,includes batesi,"Nicolas, Violaine, et al. ""Multilocus phylogeny of the Crocidura poensis species complex (Mammalia, Eulipotyphla): Influences of the palaeoclimate on its diversification and evolution."" Journal of Biogeography 46.5 (2019): 871-883.",Afrotropic,sciname match,Crocidura_poensis,0,0,0,0,
1110,Crocidura_polia,Polia’s White-toothed Shrew,Fuscous Shrew|Polia’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,polia,Hollister,1916,,,,NA,NA,Afrotropic,sciname match,Crocidura_polia,0,0,0,0,
1111,Crocidura_pullata,Kashmir White-toothed Shrew,Asiatic White-toothed Shrew|Dusky Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,pullata,Miller,1911,,,,NA,NA,"Palearctic, Indomalaya",sciname match,Crocidura_pullata,0,0,0,0,
1112,Crocidura_raineyi,Rainey’s White-toothed Shrew,Rainey’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,raineyi,Heller,1912,,,,NA,NA,Afrotropic,sciname match,Crocidura_raineyi,0,0,0,0,
1113,Crocidura_ramona,Negev White-toothed Shrew,Negev Shrew|Ramon’s Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,ramona,"Ivanitskaya, Shenbrot, & Nevo",1996,,,,NA,NA,Palearctic,sciname match,Crocidura_ramona,0,0,0,0,
1114,Crocidura_rapax,Chinese White-toothed Shrew,,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,rapax,G. M. Allen,1923,,,,NA,NA,Palearctic,sciname match,Crocidura_rapax,0,0,0,0,
1115,Crocidura_religiosa,Egyptian Pygmy White-toothed Shrew,Egyptian Pygmy Shrew|Sacred Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,religiosa,I. Geoffroy Saint-Hilaire,1827,,,,NA,NA,Palearctic,sciname match,Crocidura_religiosa,0,0,0,0,
1116,Crocidura_rhoditis,Temboan White-toothed Shrew,Sulawesi White-handed Shrew|Temboan Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,rhoditis,Miller & Hollister,1921,,,,NA,NA,Australasia/Oceania,sciname match,Crocidura_rhoditis,0,0,0,0,
1117,Crocidura_roosevelti,Roosevelt’s White-toothed Shrew,Roosevelts Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,roosevelti,Meller,1910,,,,NA,NA,Afrotropic,sciname match,Crocidura_roosevelti,0,0,0,0,
1118,Crocidura_russula,Greater White-toothed Shrew,Greater Shrew,Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,CROCIDURINAE,NA,Crocidura,russula,Hermann,1780,,,,NA,NA,Palearctic,sciname match,Crocidura_russula,0,0,0,0,
